NR_ADMINISTRATIE	DT_BEGIN_RECORD	DT_EINDE_RECORD	CODE_FUNCTIE	CODE_SOORT	URL
24NL	19970101		U	BAS	www.wingerd.nl
24NL00	19920601	19970101	D	VST	www.wingerd.nl
24NL00	19970101		D	VST	www.wingerd.nl
24NM	19920601		U	BAS	https://obsmettegeupel.saamscholen.nl/
24NM00	19920601		D	VST	https://obsmettegeupel.saamscholen.nl/
24NN	19970820	19980101	U	BAS	www.obsdepionier.nl
24NN	19920601	19970820	U	BAS	www.obsdepionier.nl
24NN	19980101		U	BAS	www.obsdepionier.nl
24NN00	19970820		D	VST	www.obsdepionier.nl
24NN00	19920601	19970820	D	VST	www.obsdepionier.nl
24NP	19990801		U	BAS	www.de-meander.nl
24NP	19970709	19980831	U	BAS	www.de-meander.nl
24NP	19980831	19990801	U	BAS	www.de-meander.nl
24NP	19920601	19970709	U	BAS	www.de-meander.nl
24NP00	19920601	19970709	D	VST	www.de-meander.nl
24NP00	19980831	19990801	D	VST	www.de-meander.nl
24NP00	19970709	19980831	D	VST	www.de-meander.nl
24NP00	19990801		D	VST	www.de-meander.nl
24NV	20110101	20110216	U	BAS	www.tangramschool.nl
24NV	19920601	20110101	U	BAS	www.tangramschool.nl
24NV	20110216		U	BAS	www.tangramschool.nl
24NV00	20110216		D	VST	www.tangramschool.nl
24NV00	20110101	20110216	D	VST	www.tangramschool.nl
24NV00	19920601	20110101	D	VST	www.tangramschool.nl
24NX	19920601	19971007	U	BAS	www.obsdepijler.nl
24NX	19971007		U	BAS	www.obsdepijler.nl
24NX00	19971007		D	VST	www.obsdepijler.nl
24NX00	19920601	19971007	D	VST	www.obsdepijler.nl
24NY	19920601		U	BAS	www.obs-pluspunt.nl
24NY00	19920601		D	VST	www.obs-pluspunt.nl
24NY01	19920601		D	ILOC	www.obs-pluspunt.nl
24NY02	19920601		D	ILOC	www.obs-pluspunt.nl
24NZ	19920601		U	BAS	www.kleineprins.nl
24NZ00	19920601		D	VST	www.kleineprins.nl
24NZ01	20171001		D	ULOC	www.kleineprins.nl
24NZ01	19920601	20100201	D	ILOC	www.kleineprins.nl
24NZ01	20100201	20171001	D	ILOC	www.kleineprins.nl
24PA	19920601		U	BAS	www.destelberg.nl
24PA00	19920601		D	VST	www.destelberg.nl
24PB	19920601		U	BAS	www.basisschooldewissel.nl
24PB00	19920601		D	VST	www.basisschooldewissel.nl
24PB01	20160801		D	ILOC	www.azcschoolbeverwaard.nl
24PC	19920601		U	BAS	www.dynamishoorn.nl
24PC00	19920601		D	VST	www.dynamishoorn.nl
24PC01	19920601		D	ILOC	www.dynamishoorn.nl
24PE	19970320	19990901	U	BAS	www.denoorderkroon.nl
24PE	19920601	19970320	U	BAS	www.denoorderkroon.nl
24PE	20090414		U	BAS	www.denoorderkroon.nl
24PE	19990901	20090414	U	BAS	www.denoorderkroon.nl
24PE00	19920601	19990901	D	VST	www.denoorderkroon.nl
24PE00	20090414		D	VST	www.denoorderkroon.nl
24PE00	19990901	20090414	D	VST	www.denoorderkroon.nl
24PU	19920601	19990316	U	BAS	www.vlinderbos.nl
24PU	19990316		U	BAS	www.vlinderbos.nl
24PU00	19990316		D	VST	www.vlinderbos.nl
24PU00	19920601	19990316	D	VST	www.vlinderbos.nl
24PV	20110914		U	BAS	www.bsaboe.nl
24PV	19920601	19970320	U	BAS	www.bsaboe.nl
24PV	19970320	20110914	U	BAS	www.bsaboe.nl
24PV00	20110914		D	VST	www.bsaboe.nl
24PV00	19920601	20110914	D	VST	www.bsaboe.nl
24PX	19920601		U	BAS	www.icarusheemstede.nl
24PX00	19920601		D	VST	www.icarusheemstede.nl
24PY	19990101		U	VOS	www.dalton-dordrecht.nl
24PY	19920801	19980801	U	VOS	www.dalton-dordrecht.nl
24PY	19980801	19990101	U	VOS	www.dalton-dordrecht.nl
24PY00	19920801	19980801	D	VST	www.dalton-dordrecht.nl
24PY00	19990101		D	VST	www.dalton-dordrecht.nl
24PY00	19980801	19990101	D	VST	www.dalton-dordrecht.nl
24PY02	19920801	19980801	D	VST	www.dalton-dordrecht.nl
24PY02	20090528	20120320	D	VST	www.dalton-dordrecht.nl
24PY02	19990101	20090528	D	VST	www.dalton-dordrecht.nl
24PY02	19980801	19990101	D	VST	www.dalton-dordrecht.nl
24PY02	20120320		D	VST	www.dalton-dordrecht.nl
24PY05	20090707		D	VST	www.dalton-dordrecht.nl
24PY05	20030801	20090707	D	VST	www.dalton-dordrecht.nl
24RA	20140101		U	BAS	http://www.waterlandschool.nl/
24RA	20070212	20081002	U	BAS	http://www.waterlandschool.nl/
24RA	20081002	20140101	U	BAS	http://www.waterlandschool.nl/
24RA	19920601	19970320	U	BAS	http://www.waterlandschool.nl/
24RA	19970320	20070212	U	BAS	http://www.waterlandschool.nl/
24RA00	20081002	20140101	D	VST	http://www.waterlandschool.nl/
24RA00	20140101		D	VST	http://www.waterlandschool.nl/
24RA00	19920601	20070212	D	VST	http://www.waterlandschool.nl/
24RA00	20070212	20081002	D	VST	http://www.waterlandschool.nl/
24RB	19920601	19970320	U	BAS	www.de-toermalijn.nl
24RB	19970320	19990615	U	BAS	www.de-toermalijn.nl
24RB	19990617	20130403	U	BAS	www.de-toermalijn.nl
24RB	19990615	19990617	U	BAS	www.de-toermalijn.nl
24RB	20130403		U	BAS	www.de-toermalijn.nl
24RB00	20130403		D	VST	www.de-toermalijn.nl
24RB00	19990617	20130403	D	VST	www.de-toermalijn.nl
24RB00	19920601	19990615	D	VST	www.de-toermalijn.nl
24RB00	19990615	19990617	D	VST	www.de-toermalijn.nl
24RH	20210303		U	BAS	www.hetanker-levwn.nl
24RH	19980101	19980103	U	BAS	www.hetanker-levwn.nl
24RH	19920601	19980101	U	BAS	www.hetanker-levwn.nl
24RH	19980103	20210303	U	BAS	www.hetanker-levwn.nl
24RH00	19920601	19980103	D	VST	www.hetanker-levwn.nl
24RH00	20210303		D	VST	www.hetanker-levwn.nl
24RH00	19980103	20210303	D	VST	www.hetanker-levwn.nl
24RK	19980101	19980402	U	BAS	www.cbsdeverbinding.nl
24RK	19980402	20141017	U	BAS	www.cbsdeverbinding.nl
24RK	19961021	19980101	U	BAS	www.cbsdeverbinding.nl
24RK	20191010		U	BAS	www.cbsdeverbinding.nl
24RK	20141017	20190801	U	BAS	www.cbsdeverbinding.nl
24RK	20190801	20191010	U	BAS	www.cbsdeverbinding.nl
24RK	19920601	19961021	U	BAS	www.cbsdeverbinding.nl
24RK00	20190801	20191010	D	VST	www.cbsdeverbinding.nl
24RK00	19980402	20141017	D	VST	www.cbsdeverbinding.nl
24RK00	19961021	19980402	D	VST	www.cbsdeverbinding.nl
24RK00	19920601	19961021	D	VST	www.cbsdeverbinding.nl
24RK00	20141017	20190801	D	VST	www.cbsdeverbinding.nl
24RK00	20191010		D	VST	www.cbsdeverbinding.nl
24RM	19920601	19961125	U	BAS	www.pcbbranding.nl
24RM	19961125		U	BAS	www.pcbbranding.nl
24RM00	19961125		D	VST	www.pcbbranding.nl
24RM00	19920601	19961125	D	VST	www.pcbbranding.nl
24RN	19920601		U	BAS	www.wvobarneveld.nl
24RN00	19920601		D	VST	www.wvobarneveld.nl
24RU	19920601	19970320	U	BAS	www.wonnebald.nl
24RU	20080421		U	BAS	www.wonnebald.nl
24RU	19970320	20080421	U	BAS	www.wonnebald.nl
24RU00	20080421		D	VST	www.wonnebald.nl
24RU00	19920601	20080421	D	VST	www.wonnebald.nl
24RW	19920801	20011206	U	VOS	www.ovc.nl
24RW	20011206		U	VOS	www.ovc.nl
24RW00	20011206		D	VST	www.ovc.nl
24RW00	19920801	20011206	D	VST	www.ovc.nl
24RW03	20130604		D	VST	www.buitenhoutcollege.nl
24RW03	20070801	20130604	D	VST	www.buitenhoutcollege.nl
24RW04	20170517		D	VST	www.mlfalmere.nl
24RW04	20100801	20120118	D	VST	www.mlfalmere.nl
24RW04	20130603	20170517	D	VST	www.mlfalmere.nl
24RW04	20120118	20130603	D	VST	www.mlfalmere.nl
24TA	19920601	20040324	U	BAS	www.bsdenieuwelink.nl
24TA	20040324		U	BAS	www.bsdenieuwelink.nl
24TA00	20040324		D	VST	www.bsdenieuwelink.nl
24TA00	19920601	20040324	D	VST	www.bsdenieuwelink.nl
24TB	20100408		U	BAS	www.elamien.nl
24TB	19970320	20040420	U	BAS	www.elamien.nl
24TB	20040420	20100408	U	BAS	www.elamien.nl
24TB	19920601	19970320	U	BAS	www.elamien.nl
24TB00	20100408		D	VST	www.elamien.nl
24TB00	20040420	20100408	D	VST	www.elamien.nl
24TB00	19920601	20040420	D	VST	www.elamien.nl
24TC	19920601	20080909	U	BAS	www.europaschool.nl
24TC	20080909		U	BAS	www.europaschool.nl
24TC00	20080909		D	VST	www.europaschool.nl
24TC00	19920601	20080909	D	VST	www.europaschool.nl
24TC02	20080909	20171001	D	ILOC	www.aics.espritscholen.nl
24TC02	20070101	20080909	D	ILOC	www.aics.espritscholen.nl
24TC02	20171001		D	ULOC	www.aics.espritscholen.nl
24TF	20030127	20050718	U	VOS	www.staring.nl
24TF	20050718		U	VOS	www.staring.nl
24TF	19970227	20030127	U	VOS	www.staring.nl
24TF	19920801	19970227	U	VOS	www.staring.nl
24TF00	19920801	20030127	D	VST	www.staring.nl
24TF00	20050718		D	VST	www.staring.nl
24TF00	20030127	20050718	D	VST	www.staring.nl
24TF01	20030127	20050101	D	VSTS	www.staring.nl
24TF01	19920801	20030127	D	VSTS	www.staring.nl
24TF01	20050101		D	VSTS	www.staring.nl
24TF02	20100801		D	VST	www.staring.nl
24TF02	19990801	20030127	D	DIS	www.staring.nl
24TF02	20050101	20100801	D	DIS	www.staring.nl
24TF02	20030127	20050101	D	DIS	www.staring.nl
24TG	19920801	19980414	U	VOS	www.vechtstedecollege.nl
24TG	19980414	20151013	U	VOS	www.vechtstedecollege.nl
24TG	20151013		U	VOS	www.vechtstedecollege.nl
24TG00	20151013		D	VST	www.vechtstedecollege.nl
24TG00	19920801	19980414	D	VST	www.vechtstedecollege.nl
24TG00	19980414	20151013	D	VST	www.vechtstedecollege.nl
24TG04	20050901	20100801	D	DIS	www.casparuscollege.nl
24TG04	19980401	20050901	D	DIS	www.casparuscollege.nl
24TG04	20151013		D	VST	www.casparuscollege.nl
24TG04	20100801	20151013	D	VST	www.casparuscollege.nl
24TJ	20000407	20110801	U	VOS	www.trajectum-college.nl
24TJ	19920801	19980101	U	VOS	www.trajectum-college.nl
24TJ	19980101	20000407	U	VOS	www.trajectum-college.nl
24TJ	20110801	20160401	U	VOS	www.trajectum-college.nl
24TJ	20160401		U	VOS	www.trajectum-college.nl
24TJ00	19920801	20000407	D	VST	www.trajectum-college.nl
24TJ00	20160401		D	VST	www.trajectum-college.nl
24TJ00	20110801	20160401	D	VST	www.trajectum-college.nl
24TJ00	20000407	20110801	D	VST	www.trajectum-college.nl
24TP	20020801		U	VOS	www.merewade.nl
24TP	19970227	20020801	U	VOS	www.merewade.nl
24TP	19920801	19970227	U	VOS	www.merewade.nl
24TP00	20020801		D	VST	www.merewade.nl
24TP00	19920801	20020801	D	VST	www.merewade.nl
24TP03	20020801	20070801	D	VSTZ	www.merewade.nl
24TP03	20070801		D	VSTZ	www.merewade.nl
24TR	20160401	20210429	U	VOS	www.lrc.nl
24TR	19980301	20020801	U	VOS	www.lrc.nl
24TR	20080925	20081122	U	VOS	www.lrc.nl
24TR	20210429		U	VOS	www.lrc.nl
24TR	20020801	20080925	U	VOS	www.lrc.nl
24TR	19920801	19980101	U	VOS	www.lrc.nl
24TR	20110801	20160401	U	VOS	www.lrc.nl
24TR	19980101	19980301	U	VOS	www.lrc.nl
24TR	20081122	20110801	U	VOS	www.lrc.nl
24TR00	20210429		D	VST	www.lrc.nl
24TR00	20080925	20081122	D	VST	www.lrc.nl
24TR00	20110801	20160401	D	VST	www.lrc.nl
24TR00	20160401	20210429	D	VST	www.lrc.nl
24TR00	20020801	20080925	D	VST	www.lrc.nl
24TR00	20081122	20110801	D	VST	www.lrc.nl
24TR00	19920801	19980301	D	VST	www.lrc.nl
24TR00	19980301	20020801	D	VST	www.lrc.nl
24TR02	20081122	20110801	D	VST	www.ithaka-isk.nl
24TR02	20030801	20060801	D	DIS	www.ithaka-isk.nl
24TR02	20190111	20210429	D	VST	www.ithaka-isk.nl
24TR02	19970801	20020801	D	DIS	www.ithaka-isk.nl
24TR02	20160401	20161109	D	VST	www.ithaka-isk.nl
24TR02	20060801	20081122	D	VST	www.ithaka-isk.nl
24TR02	20210429		D	VST	www.ithaka-isk.nl
24TR02	20161109	20190111	D	VST	www.ithaka-isk.nl
24TR02	20020801	20030801	D	DIS	www.ithaka-isk.nl
24TR02	20110801	20160401	D	VST	www.ithaka-isk.nl
24TR04	20200228	20210429	D	VSTZ	www.centraalcollege.nl
24TR04	20080801	20081122	D	VSTZ	www.centraalcollege.nl
24TR04	20160401	20190121	D	VSTZ	www.centraalcollege.nl
24TR04	20081122	20110801	D	VSTZ	www.centraalcollege.nl
24TR04	20110801	20130801	D	VSTZ	www.centraalcollege.nl
24TR04	20190121	20200228	D	VSTZ	www.centraalcollege.nl
24TR04	20210429		D	VSTZ	www.centraalcollege.nl
24TR04	20130801	20160401	D	VSTZ	www.centraalcollege.nl
24TR04	20020801	20080801	D	VSTZ	www.centraalcollege.nl
24TR05	20210429		D	VST	www.volt.eu
24TR05	20081122	20110801	D	VST	www.volt.eu
24TR05	20070306	20081122	D	VST	www.volt.eu
24TR05	20190111	20190121	D	VST	www.volt.eu
24TR05	20190121	20210429	D	VST	www.volt.eu
24TR05	20110801	20160401	D	VST	www.volt.eu
24TR05	20160401	20190111	D	VST	www.volt.eu
24TR05	20050801	20070306	D	VST	www.volt.eu
24TR10	20200316	20210429	D	VST	www.academietien.nl
24TR10	20160525	20190111	D	VST	www.academietien.nl
24TR10	20140801	20160401	D	VST	www.academietien.nl
24TR10	20190111	20200316	D	VST	www.academietien.nl
24TR10	20160401	20160525	D	VST	www.academietien.nl
24TR10	20210429		D	VST	www.academietien.nl
24TZ	19980201	20141017	U	BAS	www.indelichtkring.nl
24TZ	20141017		U	BAS	www.indelichtkring.nl
24TZ	19980101	19980201	U	BAS	www.indelichtkring.nl
24TZ	19970219	19980101	U	BAS	www.indelichtkring.nl
24TZ	19920601	19970219	U	BAS	www.indelichtkring.nl
24TZ00	20141017		D	VST	www.indelichtkring.nl
24TZ00	19920601	19970219	D	VST	www.indelichtkring.nl
24TZ00	19980201	20141017	D	VST	www.indelichtkring.nl
24TZ00	19970219	19980201	D	VST	www.indelichtkring.nl
24UA	19920601		U	BAS	www.dewisseluitgeest.nl
24UA00	19920601		D	VST	www.dewisseluitgeest.nl
24UE	19920601	19970320	U	BAS	www.elwahda.nl
24UE	19970320		U	BAS	www.elwahda.nl
24UE00	19920601		D	VST	www.elwahda.nl
24UN	19921101		U	BAS	www.kbslettertuin.nl
24UN00	19921101		D	VST	www.kbslettertuin.nl
24UY	20131118		U	ERK	www.nti.nl
24UY	20040315	20131118	U	ERK	www.nti.nl
24UY	19970513	20000801	U	ERK	www.nti.nl
24UY	20000801	20040315	U	ERK	www.nti.nl
24UY	19920616	19970513	U	ERK	www.nti.nl
24UY00	20000801		D	LOC	www.nti.nl
24UY00	19970513	20000801	D	LOC	www.nti.nl
24UY00	19920616	19970513	D	LOC	www.nti.nl
24YG	19930121		U	ERK	www.amice.nl
24YG00	19930121		D	LOC	www.amice.nl
24YG01	19960801		D	LOC	www.amice.nl
24YR	20030626		U	ERK	www.amsterdamscheschool.nl
24YR	19881222	20030626	U	ERK	www.amsterdamscheschool.nl
24YR00	19881222		D	LOC	www.amsterdamseschool.nl
24ZB	20110224		U	BAS	www.regenboogwoerden.nl
24ZB	19971014	20080121	U	BAS	www.regenboogwoerden.nl
24ZB	19930601	19971014	U	BAS	www.regenboogwoerden.nl
24ZB	20080121	20110224	U	BAS	www.regenboogwoerden.nl
24ZB00	19971014	20080121	D	VST	www.regenboogwoerden.nl
24ZB00	19930601	19971014	D	VST	www.regenboogwoerden.nl
24ZB00	20080121	20110224	D	VST	www.regenboogwoerden.nl
24ZB00	20110224		D	VST	www.regenboogwoerden.nl
24ZC	19930601	19980801	U	BAS	www.andersenschool.nl
24ZC	19980801		U	BAS	www.andersenschool.nl
24ZC00	19930601	19980801	D	VST	www.andersenschool.nl
24ZC00	19980801		D	VST	www.andersenschool.nl
24ZD	20041214		U	BAS	www.margrietschoolwoerden.nl
24ZD	19930601	19971020	U	BAS	www.margrietschoolwoerden.nl
24ZD	19971020	20041214	U	BAS	www.margrietschoolwoerden.nl
24ZD00	19971020	20041214	D	VST	www.margrietschoolwoerden.nl
24ZD00	20041214		D	VST	www.margrietschoolwoerden.nl
24ZD00	19930601	19971020	D	VST	www.margrietschoolwoerden.nl
24ZE	20190101		U	BAS	www.ibselboukhari.nl
24ZE	19930601	19970320	U	BAS	www.ibselboukhari.nl
24ZE	19970320	20161001	U	BAS	www.ibselboukhari.nl
24ZE	20161001	20190101	U	BAS	www.ibselboukhari.nl
24ZE00	19930601	20161001	D	VST	www.ibselboukhari.nl
24ZE00	20161001	20190101	D	VST	www.ibselboukhari.nl
24ZE00	20190101		D	VST	www.ibselboukhari.nl
24ZH	19930601	19970320	U	BAS	www.as-soeffah.nl
24ZH	19970320	20070706	U	BAS	www.as-soeffah.nl
24ZH	20070706		U	BAS	www.as-soeffah.nl
24ZH00	19930601	20070706	D	VST	www.as-soeffah.nl
24ZH00	20070706		D	VST	www.as-soeffah.nl
24ZJ	20000913	20030522	U	BAS	www.aboedaoedschool.nl
24ZJ	19930601	19970320	U	BAS	www.aboedaoedschool.nl
24ZJ	19970320	20000913	U	BAS	www.aboedaoedschool.nl
24ZJ	20030619		U	BAS	www.aboedaoedschool.nl
24ZJ	20030522	20030619	U	BAS	www.aboedaoedschool.nl
24ZJ00	20030619		D	VST	www.aboedaoedschool.nl
24ZJ00	20030522	20030619	D	VST	www.aboedaoedschool.nl
24ZJ00	19930601	20000913	D	VST	www.aboedaoedschool.nl
24ZJ00	20000913	20030522	D	VST	www.aboedaoedschool.nl
24ZK	20090811		U	BAS	www.crescendo-school.nl
24ZK	19970320	20090811	U	BAS	www.crescendo-school.nl
24ZK	19930601	19970320	U	BAS	www.crescendo-school.nl
24ZK00	20090811		D	VST	www.crescendo-school.nl
24ZK00	19930601	20090811	D	VST	www.crescendo-school.nl
24ZW	20000801	20020122	U	DOV	www.mbo-deschalm.nl
24ZW	20020122		U	DOV	www.mbo-deschalm.nl
24ZW	19930801	20000801	U	DOV	www.mbo-deschalm.nl
24ZZ	19970227	19970403	U	ROC	www.graafschapcollege.nl
24ZZ	19971105		U	ROC	www.graafschapcollege.nl
24ZZ	19970403	19971105	U	ROC	www.graafschapcollege.nl
24ZZ	19930801	19970227	U	ROC	www.graafschapcollege.nl
24ZZ00	19930801	19970403	D	LOC	www.graafschapcollege.nl
24ZZ00	19971105		D	LOC	www.graafschapcollege.nl
24ZZ00	19970403	19971105	D	LOC	www.graafschapcollege.nl
24065	20040326	20100420	B	BINS	www.cbsdebrug.nl
24065	20120807	20180413	B	BINS	www.cbsdebrug.nl
24065	19000101	19960801	B	BINS	www.cbsdebrug.nl
24065	20180413		B	BINS	www.cbsdebrug.nl
24065	20100420	20120807	B	BINS	www.cbsdebrug.nl
24065	19960801	20040301	B	BINS	www.cbsdebrug.nl
24065	20040301	20040326	B	BINS	www.cbsdebrug.nl
24195	20010515	20010701	B	BINS	www.rbsgenemuiden.nl
24195	19980108	20010515	B	BINS	www.rbsgenemuiden.nl
24195	20010701	20011101	B	BINS	www.rbsgenemuiden.nl
24195	20100420	20101021	B	BINS	www.rbsgenemuiden.nl
24195	20050225	20100420	B	BINS	www.rbsgenemuiden.nl
24195	19000101	19960801	B	BINS	www.rbsgenemuiden.nl
24195	19960801	19961008	B	BINS	www.rbsgenemuiden.nl
24195	20011101	20050225	B	BINS	www.rbsgenemuiden.nl
24195	19961008	19980108	B	BINS	www.rbsgenemuiden.nl
24195	20101021	20121113	B	BINS	www.rbsgenemuiden.nl
24195	20121113		B	BINS	www.rbsgenemuiden.nl
24533	20151116		B	BINS	www.cnsnunspeet.net
24533	19660221	19960801	B	BINS	www.cnsnunspeet.net
24533	20100420	20120807	B	BINS	www.cnsnunspeet.net
24533	20060613	20100420	B	BINS	www.cnsnunspeet.net
24533	20120807	20151116	B	BINS	www.cnsnunspeet.net
24533	19960801	20000317	B	BINS	www.cnsnunspeet.net
24533	20000317	20060425	B	BINS	www.cnsnunspeet.net
24533	20060425	20060613	B	BINS	www.cnsnunspeet.net
24597	19960801	20010301	B	BINS	www.rvko.nl
24597	20200206		B	BINS	www.rvko.nl
24597	20010901	20100420	B	BINS	www.rvko.nl
24597	20010301	20010901	B	BINS	www.rvko.nl
24597	19730901	19960801	B	BINS	www.rvko.nl
24597	20120510	20180322	B	BINS	www.rvko.nl
24597	20100420	20120510	B	BINS	www.rvko.nl
24597	20180322	20200206	B	BINS	www.rvko.nl
24832	19000101	19960801	B	BINS	www.codarts.nl
24832	20120807	20170101	B	BINS	www.codarts.nl
24832	20050301	20100420	B	BINS	www.codarts.nl
24832	19990508	20030717	B	BINS	www.codarts.nl
24832	20100420	20120807	B	BINS	www.codarts.nl
24832	20030717	20050301	B	BINS	www.codarts.nl
24832	20170101		B	BINS	www.codarts.nl
24832	19960801	19990508	B	BINS	www.codarts.nl
24844	19000101	19960801	B	BINS	www.vco-oostnederland.nl
24844	19980101	19981231	B	BINS	www.vco-oostnederland.nl
24844	19960801	19971128	B	BINS	www.vco-oostnederland.nl
24844	19971128	19980101	B	BINS	www.vco-oostnederland.nl
24844	19981231	19990922	B	BINS	www.vco-oostnederland.nl
24844	20030619	20100420	B	BINS	www.vco-oostnederland.nl
24844	20100420	20110801	B	BINS	www.vco-oostnederland.nl
24844	19990922	20030619	B	BINS	www.vco-oostnederland.nl
24844	20110801	20120807	B	BINS	www.vco-oostnederland.nl
24844	20120807		B	BINS	www.vco-oostnederland.nl
24845	20150227		B	BINS	www.petrusdatheen.nl
24845	19960801	20020522	B	BINS	www.petrusdatheen.nl
24845	20150211	20150227	B	BINS	www.petrusdatheen.nl
24845	20120928	20150211	B	BINS	www.petrusdatheen.nl
24845	20020522	20100420	B	BINS	www.petrusdatheen.nl
24845	20100420	20120928	B	BINS	www.petrusdatheen.nl
24845	19000101	19960801	B	BINS	www.petrusdatheen.nl
25	19940801		S	SWOP	www.obdnoordwest.nl
25AC	20190701	20191210	U	HBOS	www.itv-h.nl
25AC	19980709	20010322	U	ERK	www.itv-h.nl
25AC	19980212	19980709	U	ERK	www.itv-h.nl
25AC	20010322	20130101	U	ERK	www.itv-h.nl
25AC	19930629	19980212	U	ERK	www.itv-h.nl
25AC	20170904	20190701	U	HBOS	www.itv-h.nl
25AC	20191210		U	HBOS	www.itv-h.nl
25AC	20130101	20170904	U	HBOS	www.itv-h.nl
25AV	19441218	20090801	U	UNIV	www.tukampen.nl
25AV	20100906		U	UNIV	www.tukampen.nl
25AV	20090801	20100906	U	UNIV	www.tukampen.nl
25AY	20150915	20200206	U	HBOS	www.wittenborg.eu
25AY	20041012	20091211	U	HBOS	www.wittenborg.eu
25AY	20091211	20101105	U	HBOS	www.wittenborg.eu
25AY	19930811	20000201	U	ERK	www.wittenborg.eu
25AY	20101105	20150915	U	HBOS	www.wittenborg.eu
25AY	20040801	20041012	U	HBOS	www.wittenborg.eu
25AY	20000201	20040801	U	ERK	www.wittenborg.eu
25AY	20200206		U	HBOS	www.wittenborg.eu
25AY00	19930811	20101105	D	LOC	www.wittenborg.eu
25AY00	20200206		D	LOC	www.wittenborg.eu
25AY00	20101105	20200206	D	LOC	www.wittenborg.eu
25BA	19970114		U	HBOS	www.che.nl
25BA	19940101	19970114	U	HBOS	www.che.nl
25BA00	19940101	19970114	D	LOC	www.che.nl
25BA00	19970114		D	LOC	www.che.nl
25BE	19940101	19970807	U	HBOS	www.hanze.nl/
25BE	20010101		U	HBOS	www.hanze.nl/
25BE	19990721	20010101	U	HBOS	www.hanze.nl/
25BE	19970807	19990721	U	HBOS	www.hanze.nl/
25BE00	19990721		D	LOC	www.hanze.nl/
25BE00	19970807	19990721	D	LOC	www.hanze.nl/
25BE00	19940101	19970807	D	LOC	www.hanze.nl/
25BV	19980617	20030526	U	ERK	www.isbw.nl
25BV	19970317	19980617	U	ERK	www.isbw.nl
25BV	19890328	19970317	U	ERK	www.isbw.nl
25BV	20130204	20190703	U	HBOS	www.isbw.nl
25BV	20030526	20040801	U	ERK	www.isbw.nl
25BV	20190703		U	HBOS	www.isbw.nl
25BV	20040801	20130204	U	HBOS	www.isbw.nl
25BV00	19980617	20120130	D	LOC	www.isbw.nl
25BV00	19970317	19980617	D	LOC	www.isbw.nl
25BV00	20120130	20190703	D	LOC	www.isbw.nl
25BV00	20190703		D	LOC	www.isbw.nl
25BV00	19890328	19970317	D	LOC	www.isbw.nl
25CL	20140801		U	VOS	www.stadenesch.nl
25CL	19970227	19970826	U	VOS	www.stadenesch.nl
25CL	19970826	20140801	U	VOS	www.stadenesch.nl
25CL	19940801	19970227	U	VOS	www.stadenesch.nl
25CL00	19970826	20140801	D	VST	www.stadenesch.nl
25CL00	20140801		D	VST	www.stadenesch.nl
25CL00	19940801	19970826	D	VST	www.stadenesch.nl
25CL01	19970826	20090801	D	DIS	www.stadenesch.nl
25CL01	20090801	20140801	D	VST	www.stadenesch.nl
25CL01	19940801	19970826	D	DIS	www.stadenesch.nl
25CL01	20140801		D	VST	www.stadenesch.nl
25CM	19970826	20040721	U	VOS	www.csgliudger.nl
25CM	20200801		U	VOS	www.csgliudger.nl
25CM	19940801	19960802	U	VOS	www.csgliudger.nl
25CM	20040721	20200801	U	VOS	www.csgliudger.nl
25CM	19960802	19970826	U	VOS	www.csgliudger.nl
25CM00	19970826	20040721	D	VST	www.csgliudger.nl
25CM00	19940801	19960802	D	VST	www.csgliudger.nl
25CM00	20200801		D	VST	www.csgliudger.nl
25CM00	20040721	20200801	D	VST	www.csgliudger.nl
25CM00	19960802	19970826	D	VST	www.csgliudger.nl
